Code,Definition,Structure,Measure,Stat,role,taxon,Reference,Note,Source Note
Hip_MS_deg,"Hip joint angle at midstance (hindlimb), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,sagittal-plane video analysis / published sources,
Hip_TO_deg,"Hip joint angle at toe-off (hindlimb), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,sagittal-plane video analysis / published sources,
Knee_TD_deg,"Knee joint angle at touchdown (hindlimb), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,sagittal-plane video analysis / published sources,
Knee_MS_deg,"Knee joint angle at midstance (hindlimb), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,sagittal-plane video analysis / published sources,
Knee_TO_deg,"Knee joint angle at toe-off (hindlimb), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,sagittal-plane video analysis / published sources,
Ankle_TD_deg,"Ankle joint angle at touchdown (hindlimb), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,sagittal-plane video analysis / published sources,
Ankle_MS_deg,"Ankle joint angle at midstance (hindlimb), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,sagittal-plane video analysis / published sources,
Ankle_TO_deg,"Ankle joint angle at toe-off (hindlimb), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,sagittal-plane video analysis / published sources,
TAE_FL_deg,"total angular excursion, forelimb (sum across shoulder/elbow/wrist), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Sum_RoM_FL_deg,"summed joint range of motion, forelimb (ΣJAE), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,"denominator of AUI% (paper's own definition, AUI% = TAE/ΣJAE)",
FL_Angular_Excursion_Efficiency_pct,"angular utilization index (AUI%), forelimb = TAE_FL/Sum_RoM_FL",limb,AUI.pct,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,headline morphofunctional summary (forelimb),
TAE_HL_deg,"total angular excursion, hindlimb, degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Sum_RoM_HL_deg,"summed joint range of motion, hindlimb (ΣJAE), degrees",limb,angle.deg,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,denominator of AUI% (hindlimb),
HL_Angular_Excursion_Efficiency_pct,"angular utilization index (AUI%), hindlimb = TAE_HL/Sum_RoM_HL",limb,AUI.pct,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,headline morphofunctional summary (hindlimb),
Shoulder_Angular_Excursion_deg,"Shoulder joint angular excursion (TD-to-TO range), degrees",limb,angle.deg,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,component of TAE,
Elbow_Angular_Excursion_deg,"Elbow joint angular excursion (TD-to-TO range), degrees",limb,angle.deg,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,component of TAE,
Wrist_Angular_Excursion_deg,"Wrist joint angular excursion (TD-to-TO range), degrees",limb,angle.deg,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,component of TAE,
Hip_Angular_Excursion_deg,"Hip joint angular excursion (TD-to-TO range), degrees",limb,angle.deg,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,component of TAE,
Knee_Angular_Excursion_deg,"Knee joint angular excursion (TD-to-TO range), degrees",limb,angle.deg,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,component of TAE,
Ankle_Angular_Excursion_deg,"Ankle joint angular excursion (TD-to-TO range), degrees",limb,angle.deg,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,component of TAE,
Relation_SumRoM_FL_HL,ratio of summed forelimb to hindlimb range of motion,limb,ratio,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Relation_TAE_FL_HL,ratio of forelimb to hindlimb total angular excursion,limb,ratio,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,mostly NA (89/182) -- undefined where TAE_HL is NA,
Shoulder_Relative_Angular_Excursion_pct,Shoulder angular excursion as % of its limb's TAE,limb,pct.relative,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Elbow_Relative_Angular_Excursion_pct,Elbow angular excursion as % of its limb's TAE,limb,pct.relative,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Wrist_Relative_Angular_Excursion_pct,Wrist angular excursion as % of its limb's TAE,limb,pct.relative,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Hip_Relative_Angular_Excursion_pct,Hip angular excursion as % of its limb's TAE,limb,pct.relative,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Knee_Relative_Angular_Excursion_pct,Knee angular excursion as % of its limb's TAE,limb,pct.relative,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Ankle_Relative_Angular_Excursion_pct,Ankle angular excursion as % of its limb's TAE,limb,pct.relative,point,secondary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Stride_length_m,"stride length, m",whole-organism,Length.m,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,,
Stride_length_norm,stride length normalised by body mass: SL / BM^0.33,whole-organism,Length.norm,point,primary,Mammals,MedinaGonzález__2026_SupplementaryFile3,formula from source Description,
