Code,Definition,Structure,Measure,Stat,role,taxon,Reference,Note,Source Note
N_in_mean,number of animals contributing to the calculated mean,,Count,point,info,Mammals,Capellini_etal_2008_sleep-data,use this rather than N_reported when weighting,source column Number_of_animals_in_calculated_mean
Animals_sampled,number of animals sampled,,Count,point,info,Mammals,Capellini_etal_2008_sleep-data,,source column Animals_sampled
EEG,whether sleep was scored from EEG,,,,method,Mammals,Capellini_etal_2008_sleep-data,EEG-scored records are the higher-quality subset,source column EEG
Telemetry,whether recording used telemetry,,,,method,Mammals,Capellini_etal_2008_sleep-data,,source column Telemetry
Twenty_four_hour,whether the recording covered a full 24 h,,,,method,Mammals,Capellini_etal_2008_sleep-data,records not covering 24 h under-estimate daily sleep,source column Twenty_four_hour
Light,lighting regime during recording,,,,method,Mammals,Capellini_etal_2008_sleep-data,,source column Light
Adaptation,whether animals were adapted to the recording setup,,,,method,Mammals,Capellini_etal_2008_sleep-data,,source column Adaptation
Diet_condition,feeding condition during recording,,,,method,Mammals,Capellini_etal_2008_sleep-data,renamed from the source column Diet to avoid clashing with the ecological Diet trait,source column Diet
Temperature,whether ambient temperature was manipulated,,,,method,Mammals,Capellini_etal_2008_sleep-data,,source column Temperature
Restraint,whether animals were restrained,,,,method,Mammals,Capellini_etal_2008_sleep-data,,source column Restraint
Behavioural,whether sleep was scored behaviourally,,,,method,Mammals,Capellini_etal_2008_sleep-data,,source column Behavioural
Lab_condition_score,composite laboratory-condition quality score,,Score,point,info,Mammals,Capellini_etal_2008_sleep-data,the source's own data-quality index; higher = more standard conditions,source column Total_lab_condition_score
Summary_age_class,age class of the animals,,,,info,Mammals,Capellini_etal_2008_sleep-data,,source column Summary_age_class
Monophasic_polyphasic,monophasic or polyphasic sleep pattern,,,,info,Mammals,Capellini_etal_2008_sleep-data,,source column Monophasic_polyphasic
Error,error flag set in the source database,,,,info,Mammals,Capellini_etal_2008_sleep-data,11 of 183 records carry a flag - check before using those rows,source column Error
Error_Note,text of the error flag,,,,info,Mammals,Capellini_etal_2008_sleep-data,,source column Error_Note
Notes_Misc,free-text notes from the compiler,,,,info,Mammals,Capellini_etal_2008_sleep-data,records duplicate-of-Elgar-1988 and similar provenance warnings,source column Notes_Misc
Data_came_from,provenance of the record within the compilation,,,,info,Mammals,Capellini_etal_2008_sleep-data,e.g. "Not from Zepelin" - marks which earlier compilation the row descends from,source column Data_came_from
Post1988,whether the primary study post-dates Elgar et al. 1988,,,,info,Mammals,Capellini_etal_2008_sleep-data,used by the source to separate new records from the older compilations,source column Post1988
Method,"EEG/behaviourally scored mammalian sleep records compiled from the primary literature, screened for laboratory conditions and re-analysed phylogenetically",,,,method,Mammals,Capellini_etal_2008_sleep-data,"one row per primary study x species x sex class, NOT per species - aggregate at the merge",Capellini et al. 2008 is a corrected re-compilation of Zepelin / Savage & West / Campbell & Tobler / Lesku 2006; the measurer of each datum is the row's Reference
