Code,Definition,Structure,Measure,Stat,role,taxon,Reference,Note,Source Note
hemisphere_used,which hemisphere CS_profiles_used came from,,,,method,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,contralateral (19) / ipsilateral (5),
soma_diameter.um,mean CS soma diameter (perimeter converted to an equivalent diameter),Neocortex,Length.um,mean,primary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"somata sampled in the densest labelled zone, so this over-estimates the mean over all CS somata (the paper says so, p. 199)",computerised planograph; um as printed
correction_term,stereological overcounting-correction factor applied to the raw profile count,,Ratio,point,method,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"recomputes as round(100/(100+soma_diameter.um),3) for 24/24 rows","Nudo & Masterton 1989; corrects for soma size, section thickness and minimum countable profile size"
CS_somata_total,estimated total number of corticospinal somata after the stereological correction,Neocortex,Count,max,primary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"the value every later analysis in the paper uses; mean over 24 species = 24,071, as the paper states",HRP applied to a C1-C2 spinal hemisection; TMB; labelled profiles counted in at least every 5th 50-um section
CS_somata_A,CS somata in region A,Neocortex (CS region A),Count,max,primary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,,region A = frontal + parietal cortex; roughly M1 + premotor + SMA + S1 + posterior parietal
CS_somata_pct_A,CS somata in region A as a percentage of CS_somata_total,Neocortex (CS region A),pct,point,secondary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,derived by the authors; recomputes from the printed counts for 23/24 rows,region A = frontal + parietal cortex; roughly M1 + premotor + SMA + S1 + posterior parietal
CS_somata_B,CS somata in region B,Neocortex (CS region B),Count,max,primary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,,region B = roughly the second somatosensory area (SII)
CS_somata_pct_B,CS somata in region B as a percentage of CS_somata_total,Neocortex (CS region B),pct,point,secondary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,derived by the authors,region B = roughly the second somatosensory area (SII)
CS_somata_C,CS somata in region C,Neocortex (CS region C),Count,max,primary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"printed 0 = the region does not exist in that species (a true zero, not missing)",region C = arcuate (lateral) premotor area; present in primates only
CS_somata_pct_C,CS somata in region C as a percentage of CS_somata_total,Neocortex (CS region C),pct,point,secondary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,derived by the authors,region C = arcuate (lateral) premotor area; present in primates only
CS_somata_Cprime,CS somata in region C',Neocortex (CS region Cprime),Count,max,primary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"printed 0 = the region does not exist in that species (a true zero, not missing)",region C' = rostral forelimb area; present in the four rodents and the rabbit only
CS_somata_pct_Cprime,CS somata in region C' as a percentage of CS_somata_total,Neocortex (CS region Cprime),pct,point,secondary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,derived by the authors,region C' = rostral forelimb area; present in the four rodents and the rabbit only
CS_somata_other,CS somata outside regions A/B/C/C',Neocortex (CS other),Count,max,primary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,0 in 15 of 24 species,"printed header ""# Other"""
CS_somata_pct_other,CS somata outside A/B/C/C' as a percentage of CS_somata_total,Neocortex (CS other),pct,point,secondary,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,derived by the authors,"printed header ""% Other"""
method,tract-tracing and counting method,,,,method,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,one animal per species: the individual with the most labelled somata among the several examined,HRP applied to a C1-C2 spinal hemisection; TMB; labelled profiles counted in at least every 5th 50-um section
parse_flags,printed cells that could not be parsed or that fail a sanity check,,,,note,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"5 of 24 rows flagged: 2 printed order typos, 1 bracket style, 2 rounding residues",printed values are never corrected (sec 7)
